unique,head2,head2ID,course_rating,new_sub_streams,new_sub_streamsID,degree_type,stream_rating,levelID,country_id,country
959434112,Infrastructure Engineering and Management,11314,203,Management,341,Bachelor,5,1,2,United Kingdom
959434122,Infrastructure Engineering and Management,11314,203,Management,341,Master,5,2,2,United Kingdom
10222310214,Infrastructure protection and international security,11315,245,Engineering,310,Master,11,2,14,Canada
853832421,Initial Licensure,11316,834,Education,324,Master,55,2,1,USA
13629273212,Innate Immunity in Health and Disease,11317,673,Health Care,273,Master,36,2,12,Sweden
664631921,Innovation,11318,965,Business,319,Master,1,2,1,USA
664679211,Innovation,11318,51,Entrepreneurship,79,Master,39,2,11,Singapore
664731921,Innovation - Accounting,11319,966,Business,319,Master,1,2,1,USA
66484521,Innovation - Business Analytics,11320,967,Business Analytics,45,Master,1,2,1,USA
664931921,Innovation - Finance,11321,968,Business,319,Master,1,2,1,USA
665031921,Innovation - General Business,11322,969,Business,319,Master,1,2,1,USA
665131921,Innovation - Management,11323,970,Business,319,Master,1,2,1,USA
667313621,Innovation - Marketing,11324,121,Marketing,136,Master,80,2,1,USA
665231921,Innovation - Strategy and Design Thinking,11325,971,Business,319,Master,1,2,1,USA
665331921,Innovation - Taxation,11326,972,Business,319,Master,1,2,1,USA
1387634122,Innovation & Technology Management,11327,204,Management,341,Master,5,2,2,United Kingdom
142587922,Innovation and Applied Entrepreneurship,11328,32,Entrepreneurship,79,Master,39,2,2,United Kingdom
970632423,Innovation and Change,11329,835,Education,324,Master,55,2,3,Australia
9177309212,Innovation and Design,11330,167,Design,309,Master,94,2,12,Sweden
917730913,Innovation and Design,11330,167,Design,309,Bachelor,94,1,3,Australia
68907911,Innovation and Enterpreneurship,11331,13,Entrepreneurship,79,Bachelor,39,1,1,USA
68907922,Innovation and Enterpreneurship,11331,13,Entrepreneurship,79,Master,39,2,2,United Kingdom
68907924,Innovation and Enterpreneurship,11331,13,Entrepreneurship,79,Master,39,2,4,France
1136431913,Innovation and Enterprise,11332,1287,Business,319,Bachelor,1,1,3,Australia
1136431923,Innovation and Enterprise,11332,1287,Business,319,Master,1,2,3,Australia
113647922,Innovation and Enterprise,11332,33,Entrepreneurship,79,Master,39,2,2,United Kingdom
152237922,Innovation and Improvement Science,11333,34,Entrepreneurship,79,Master,39,2,2,United Kingdom
13595341212,Innovation and Industrial Management,11334,205,Management,341,Master,5,2,12,Sweden
977012625,Innovation and Information Management,11335,183,Information Technology,126,Master,13,2,5,Germany
1698123711,Innovation and Leadership,11336,63,Leadership,237,Bachelor,117,1,1,USA
535034121,Innovation and Management,11337,206,Management,341,Master,5,2,1,USA
995213622,Innovation and Marketing Management,11338,122,Marketing,136,Master,80,2,2,United Kingdom
115467923,Innovation and Professional Practice,11339,35,Entrepreneurship,79,Master,39,2,3,Australia
632634121,Innovation and Strategic Management,11340,207,Management,341,Master,5,2,1,USA
50407921,Innovation and Technological Entrepreneurship,11341,36,Entrepreneurship,79,Master,39,2,1,USA
174347921,Innovation and Technology,11342,37,Entrepreneurship,79,Master,39,2,1,USA
942430922,Innovation Design Engineering M.Sc.,11343,168,Design,309,Master,94,2,2,United Kingdom
156037922,Innovation Entrepreneurship and Management,11344,38,Entrepreneurship,79,Master,39,2,2,United Kingdom
661631921,Innovation Management,11345,973,Business,319,Master,1,2,1,USA
661634122,Innovation Management,11345,415,Management,341,Master,5,2,2,United Kingdom
661634129,Innovation Management,11345,415,Management,341,Master,5,2,9,Netherlands
6616350214,Innovation Management,11345,22,Business Management,350,Master,7,2,14,Canada
69217921,Innovation Management and Entrepreneurship,11346,14,Entrepreneurship,79,Master,39,2,1,USA
69217922,Innovation Management and Entrepreneurship,11346,14,Entrepreneurship,79,Master,39,2,2,United Kingdom
1539034122,Innovation Management in Organisations,11347,208,Management,341,Master,5,2,2,United Kingdom
1217730325,"Innovation Management, Entrepreneurship and Sustainability",11348,63,Sustainable Studies,303,Master,90,2,5,Germany
132707929,Innovation Sciences,11349,39,Entrepreneurship,79,Master,39,2,9,Netherlands
1808830921,Innovation Systems Design,11350,169,Design,309,Master,94,2,1,USA
34647911,"Innovation, Creativity and Entrepreneurship",11351,40,Entrepreneurship,79,Bachelor,39,1,1,USA
34647922,"Innovation, Creativity and Entrepreneurship",11351,40,Entrepreneurship,79,Master,39,2,2,United Kingdom
1550523722,"Innovation, Creativity and Leadership",11352,64,Leadership,237,Master,117,2,2,United Kingdom
1281430927,"Innovation, Entrepreneurship and Design Part-Time",11353,170,Design,309,Master,94,2,7,Ireland
98407925,"Innovation, Entrepreneurship and Leadership",11354,41,Entrepreneurship,79,Master,39,2,5,Germany
85077911,"Innovation, Leadership and Engineering Entrepreneurship",11355,42,Entrepreneurship,79,Bachelor,39,1,1,USA
97497925,"Innovation, Strategy and Entrepreneurship",11356,43,Entrepreneurship,79,Master,39,2,5,Germany
97497912,"Innovation, Strategy and Entrepreneurship",11356,43,Entrepreneurship,79,Bachelor,39,1,2,United Kingdom
143147922,"Innovation, Strategy and Organisation",11357,44,Entrepreneurship,79,Master,39,2,2,United Kingdom
1357347212,Innovative and Sustainable Chemical Engineering,11358,95,Chemical Engineering,47,Master,43,2,12,Sweden
1695914411,Innovative Media,11359,359,Media Studies,144,Bachelor,113,1,1,USA
13649303212,Innovative Sustainable Energy Engineering,11360,64,Sustainable Studies,303,Master,90,2,12,Sweden
1442332052,Inorganic Chemistry,11361,22,Chemistry,320,Doctorate,44,5,2,United Kingdom
62686911,Insect Ecology and Conservation,11362,51,Ecology,69,Bachelor,121,1,1,USA
470033711,Insect Science,11363,224,Sciences,337,Bachelor,33,1,1,USA
618734121,Inspection and Oversight,11364,209,Management,341,Master,5,2,1,USA
1675123721,Institutional Endorsement,11365,21,Leadership,237,Master,117,2,1,USA
601232421,Instruction - Teacher of Reading,11366,836,Education,324,Master,55,2,1,USA
601332421,Instruction - Teaching and Learning,11367,837,Education,324,Master,55,2,1,USA
1683532421,Instruction and Curriculum,11368,838,Education,324,Master,55,2,1,USA
205310021,Instructional Design,11369,138,Technology,100,Master,18,2,1,USA
205323221,Instructional Design,11369,1,Instructional Design,232,Master,77,2,1,USA
205323251,Instructional Design,11369,1,Instructional Design,232,Doctorate,77,5,1,USA
390923721,Instructional Leadership,11370,22,Leadership,237,Master,117,2,1,USA
390923751,Instructional Leadership,11370,22,Leadership,237,Doctorate,117,5,1,USA
1172832423,Instructional Leadership Education,11371,839,Education,324,Master,55,2,3,Australia
638733521,Instructional Psychology and Technology,11372,42,Psychology,335,Master,68,2,1,USA
638733551,Instructional Psychology and Technology,11372,42,Psychology,335,Doctorate,68,5,1,USA
638123221,Instructional Psychology and Technology: Instructional Design and Technology,11373,3,Instructional Design,232,Master,77,2,1,USA
466030921,Instructional Systems Design,11374,171,Design,309,Master,94,2,1,USA
190010021,Instructional Technology,11375,139,Technology,100,Master,18,2,1,USA
190023211,Instructional Technology,11375,2,Instructional Design,232,Bachelor,77,1,1,USA
190023221,Instructional Technology,11375,2,Instructional Design,232,Master,77,2,1,USA
190023228,Instructional Technology,11375,2,Instructional Design,232,Master,77,2,8,Malaysia
354831911,Instructional Technology - Business Technology Education,11376,974,Business,319,Bachelor,1,1,1,USA
430833921,Instructional Technology - Computer/Technology,11377,447,Computer Science,339,Master,2,2,1,USA
607214421,Instructional Technology and Media,11378,360,Media Studies,144,Master,113,2,1,USA
247825121,Instrument Performance,11379,52,Performing Arts,251,Master,96,2,1,USA
247825111,Instrument Performance,11379,52,Performing Arts,251,Bachelor,96,1,1,USA
423225111,Instrumental,11380,53,Performing Arts,251,Bachelor,96,1,1,USA
423225121,Instrumental,11380,53,Performing Arts,251,Master,96,2,1,USA
423225122,Instrumental,11380,53,Performing Arts,251,Master,96,2,2,United Kingdom
423225151,Instrumental,11380,53,Performing Arts,251,Doctorate,96,5,1,USA
1648623322,Instrumental Analysis,11381,1,Instrumentation and Control Engineering,233,Master,14,2,2,United Kingdom
1309732028,Instrumental Analytical Chemistry,11382,314,Chemistry,320,Master,44,2,8,Malaysia
1052947214,Instrumental Chemical Analysis,11383,96,Chemical Engineering,47,Master,43,2,14,Canada
912915225,Instrumental Composition,11384,97,Music,152,Master,28,2,5,Germany
912915215,Instrumental Composition,11384,97,Music,152,Bachelor,28,1,5,Germany
147523351,Instrumental Conducting,11385,2,Instrumentation and Control Engineering,233,Doctorate,14,5,1,USA
147515221,Instrumental Conducting,11385,299,Music,152,Master,28,2,1,USA
321515211,Instrumental Music,11386,98,Music,152,Bachelor,28,1,1,USA
321515221,Instrumental Music,11386,98,Music,152,Master,28,2,1,USA
151115211,Instrumental Performance,11387,99,Music,152,Bachelor,28,1,1,USA
151125111,Instrumental Performance,11387,303,Performing Arts,251,Bachelor,96,1,1,USA
151125151,Instrumental Performance,11387,303,Performing Arts,251,Doctorate,96,5,1,USA
151125121,Instrumental Performance,11387,303,Performing Arts,251,Master,96,2,1,USA
151125122,Instrumental Performance,11387,303,Performing Arts,251,Master,96,2,2,United Kingdom
397715211,Instrumental Performance and Instrumental Music Education,11388,100,Music,152,Bachelor,28,1,1,USA
397223311,Instrumentation and Control Engineering,11389,3,Instrumentation and Control Engineering,233,Bachelor,14,1,1,USA
397223323,Instrumentation and Control Engineering,11389,3,Instrumentation and Control Engineering,233,Master,14,2,3,Australia
397223322,Instrumentation and Control Engineering,11389,3,Instrumentation and Control Engineering,233,Master,14,2,2,United Kingdom
397223312,Instrumentation and Control Engineering,11389,3,Instrumentation and Control Engineering,233,Bachelor,14,1,2,United Kingdom
1181331013,Instrumentation Control and Automation Engineering,11390,246,Engineering,310,Bachelor,11,1,3,Australia
10521310314,Instrumentation Engineering Technology,11391,247,Engineering,310,Certificate/Diploma,11,3,14,Canada
1182533923,"Instrumentation, Control and Industrial Computer Systems Engineering",11392,448,Computer Science,339,Master,2,2,3,Australia
198531911,Insurance,11393,44,Business,319,Bachelor,1,1,1,USA
634531911,Insurance - Business Information Systems,11394,975,Business,319,Bachelor,1,1,1,USA
352532711,Insurance and Finance,11395,120,Finance,327,Bachelor,34,1,1,USA
126031911,Insurance and Risk Management,11396,976,Business,319,Bachelor,1,1,1,USA
126031921,Insurance and Risk Management,11396,976,Business,319,Master,1,2,1,USA
126017711,Insurance and Risk Management,11396,26,Risk Management,177,Bachelor,77,1,1,USA
126017722,Insurance and Risk Management,11396,26,Risk Management,177,Master,77,2,2,United Kingdom
10138319113,Insurance Banking,11397,977,Business,319,Bachelor,1,1,13,United Arab Emirates
1242431325,Insurance Law,11398,188,Law,313,Master,27,2,5,Germany
1242431322,Insurance Law,11398,188,Law,313,Master,27,2,2,United Kingdom
433327311,Insurance Studies - Life and Health Insurance,11399,674,Health Care,273,Bachelor,36,1,1,USA
435317411,Insurance Studies - Property and Casualty Insurance,11400,24,Real Estate,174,Bachelor,101,1,1,USA
1277732716,"Insurance, Financial and Actuarial Analysis",11401,121,Finance,327,Bachelor,34,1,6,Hong Kong
236922411,Integrated Art and Design - Design,11402,156,Fine Arts,224,Bachelor,119,1,1,USA
237022411,Integrated Art and Design - Studio Art,11403,157,Fine Arts,224,Bachelor,119,1,1,USA
399331721,Integrated Biology,11404,124,Biology,317,Master,71,2,1,USA
399331751,Integrated Biology,11404,124,Biology,317,Doctorate,71,5,1,USA
399331711,Integrated Biology,11404,124,Biology,317,Bachelor,71,1,1,USA
527931721,Integrated Biosciences,11405,125,Biology,317,Master,71,2,1,USA
1731131911,Integrated Business And Engineering,11406,978,Business,319,Bachelor,1,1,1,USA
937133712,Integrated Children and Young People Practice,11407,225,Sciences,337,Bachelor,33,1,2,United Kingdom
1258530925,Integrated Circuit Design,11408,172,Design,309,Master,94,2,5,Germany
12585309211,Integrated Circuit Design,11408,172,Design,309,Master,94,2,11,Singapore
1243333725,Integrated Climate System Sciences,11409,226,Sciences,337,Master,33,2,5,Germany
590627321,Integrated Clinical and Community Practice,11410,675,Health Care,273,Master,36,2,1,USA
37995611,Integrated Communication,11411,76,Communication Studies,56,Bachelor,7,1,1,USA
181661321,Integrated Communication - Journalism,11412,59,Journalism,13,Master,60,2,1,USA
10514339114,Integrated Computer Science,11413,449,Computer Science,339,Bachelor,2,1,14,Canada
1316228728,Integrated Construction Project Management,11414,77,Construction Engineering,287,Master,74,2,8,Malaysia
1556210912,Integrated Degree in History,11415,383,History,109,Bachelor,58,1,2,United Kingdom
1556714412,Integrated Degree in Media and Communications,11416,361,Media Studies,144,Bachelor,113,1,2,United Kingdom
1557833512,Integrated Degree in Psychology,11417,70,Psychology,335,Bachelor,68,1,2,United Kingdom
975930925,Integrated Design,11418,173,Design,309,Master,94,2,5,Germany
1012514411,Integrated Digital Media,11419,362,Media Studies,144,Bachelor,113,1,1,USA
649232411,Integrated Education Studies,11420,164,Education,324,Bachelor,55,1,1,USA
6492324114,Integrated Education Studies,11420,164,Education,324,Bachelor,55,1,14,Canada
352332411,Integrated Elementary and Special Education,11421,165,Education,324,Bachelor,55,1,1,USA
352332421,Integrated Elementary and Special Education,11421,165,Education,324,Master,55,2,1,USA
706732411,Integrated Elementary Teaching,11422,840,Education,324,Bachelor,55,1,1,USA
25347811,Integrated Energy Management,11423,10,Energy and Power Engineering,78,Bachelor,38,1,1,USA
261031011,Integrated Engineering,11424,248,Engineering,310,Bachelor,11,1,1,USA
2610310114,Integrated Engineering,11424,248,Engineering,310,Bachelor,11,1,14,Canada
261031012,Integrated Engineering,11424,248,Engineering,310,Bachelor,11,1,2,United Kingdom
261031022,Integrated Engineering,11424,248,Engineering,310,Master,11,2,2,United Kingdom
2610337114,Integrated Engineering,11424,490,Sciences,337,Bachelor,33,1,14,Canada
1511027312,Integrated Health and Social Care with Administration,11425,676,Health Care,273,Bachelor,36,1,2,United Kingdom
433427311,Integrated Health Studies,11426,677,Health Care,273,Bachelor,36,1,1,USA
433427321,Integrated Health Studies,11426,677,Health Care,273,Master,36,2,1,USA
210527311,Integrated Healthcare,11427,678,Health Care,273,Bachelor,36,1,1,USA
1701627311,Integrated Healthcare Studies,11428,679,Health Care,273,Bachelor,36,1,1,USA
830634121,Integrated Homeland Security Management,11429,210,Management,341,Master,5,2,1,USA
449331211,Integrated Humanities,11430,174,Humanities,312,Bachelor,18,1,1,USA
1676712611,Integrated Information Technology,11431,184,Information Technology,126,Bachelor,13,1,1,USA
1676712621,Integrated Information Technology,11431,184,Information Technology,126,Master,13,2,1,USA
864433011,"Integrated Information, Science, and Technology",11432,57,Information Studies,330,Bachelor,81,1,1,USA
433527311,Integrated Life Sciences,11433,680,Health Care,273,Bachelor,36,1,1,USA
433527351,Integrated Life Sciences,11433,680,Health Care,273,Doctorate,36,5,1,USA
989934125,Integrated Management Systems,11434,211,Management,341,Master,5,2,5,Germany
608613621,Integrated Marketing,11435,123,Marketing,136,Master,80,2,1,USA
223831911,Integrated Marketing Communication,11436,979,Business,319,Bachelor,1,1,1,USA
223813611,Integrated Marketing Communication,11436,270,Marketing,136,Bachelor,80,1,1,USA
223813621,Integrated Marketing Communication,11436,270,Marketing,136,Master,80,2,1,USA
223813623,Integrated Marketing Communication,11436,270,Marketing,136,Master,80,2,3,Australia
223813626,Integrated Marketing Communication,11436,270,Marketing,136,Master,80,2,6,Hong Kong
262213621,Integrated Marketing Communications,11437,53,Marketing,136,Master,80,2,1,USA
262213611,Integrated Marketing Communications,11437,53,Marketing,136,Bachelor,80,1,1,USA
262213622,Integrated Marketing Communications,11437,53,Marketing,136,Master,80,2,2,United Kingdom
870431111,Integrated Math and Science - Environmental Science,11438,461,Environmental Studies,311,Bachelor,40,1,1,USA
869931711,Integrated Math and Science Biology,11439,273,Biology,317,Bachelor,71,1,1,USA
870032011,Integrated Math and Science Chemistry,11440,315,Chemistry,320,Bachelor,44,1,1,USA
871231411,Integrated Math and Science Mathematics,11441,88,Mathematics,314,Bachelor,26,1,1,USA
822031451,Integrated Mathematical Oncology,11442,89,Mathematics,314,Doctorate,26,5,1,USA
434231411,Integrated Mathematics,11443,29,Mathematics,314,Bachelor,26,1,1,USA
125432411,Integrated Mathematics Education,11444,841,Education,324,Bachelor,55,1,1,USA
344914411,Integrated Media,11445,363,Media Studies,144,Bachelor,113,1,1,USA
3449144114,Integrated Media,11445,363,Media Studies,144,Bachelor,113,1,14,Canada
388114411,Integrated Media Arts,11446,86,Media Studies,144,Bachelor,113,1,1,USA
10241144114,Integrated Media Digital Painting and Expanded Animation,11447,364,Media Studies,144,Bachelor,113,1,14,Canada
786229811,Integrated MFT,11448,41,Network Engineering,298,Bachelor,2,1,1,USA
374014411,Integrated Multimedia,11449,365,Media Studies,144,Bachelor,113,1,1,USA
55721811,Integrated Natural Sciences,11450,40,Natural Sciences,18,Bachelor,108,1,1,USA
789814411,Integrated New Media Studies,11451,366,Media Studies,144,Bachelor,113,1,1,USA
1381933722,Integrated Petroleum Geoscience,11452,227,Sciences,337,Master,33,2,2,United Kingdom
255124521,Integrated Philosophy,11453,18,Philosophy,245,Master,97,2,1,USA
255124551,Integrated Philosophy,11453,18,Philosophy,245,Doctorate,97,5,1,USA
255124511,Integrated Philosophy,11453,18,Philosophy,245,Bachelor,97,1,1,USA
255124552,Integrated Philosophy,11453,18,Philosophy,245,Doctorate,97,5,2,United Kingdom
693330911,Integrated Product Design,11454,174,Design,309,Bachelor,94,1,1,USA
693330929,Integrated Product Design,11454,174,Design,309,Master,94,2,9,Netherlands
6933309212,Integrated Product Design,11454,174,Design,309,Master,94,2,12,Sweden
693330922,Integrated Product Design,11454,174,Design,309,Master,94,2,2,United Kingdom
323731211,Integrated Program in Humane Studies,11455,175,Humanities,312,Bachelor,18,1,1,USA
1276716726,Integrated Project Delivery,11456,27,Project Management,167,Master,62,2,6,Hong Kong
184233711,Integrated Science,11457,59,Sciences,337,Bachelor,33,1,1,USA
184233721,Integrated Science,11457,59,Sciences,337,Master,33,2,1,USA
1842337114,Integrated Science,11457,59,Sciences,337,Bachelor,33,1,14,Canada
474631711,Integrated Science - Biology,11458,274,Biology,317,Bachelor,71,1,1,USA
474732011,Integrated Science - Chemistry,11459,316,Chemistry,320,Bachelor,44,1,1,USA
434833411,Integrated Science - Physics Concentration,11460,70,Physics,334,Bachelor,66,1,1,USA
529733711,Integrated Science (Human Physiology),11461,99,Sciences,337,Bachelor,33,1,1,USA
473631421,Integrated Science and Mathematics,11462,90,Mathematics,314,Master,26,2,1,USA
125232411,Integrated Science Education,11463,166,Education,324,Bachelor,55,1,1,USA
571132411,Integrated Science Teacher Education,11464,842,Education,324,Bachelor,55,1,1,USA
847333711,Integrated Social Science,11465,101,Sciences,337,Bachelor,33,1,1,USA
847333715,Integrated Social Science,11465,101,Sciences,337,Bachelor,33,1,5,Germany
435624911,Integrated Social Studies,11466,71,Social Studies,249,Bachelor,64,1,1,USA
431032311,Integrated Social Studies - Economics,11467,214,Economics,323,Bachelor,54,1,1,USA
433032811,Integrated Social Studies - Geography,11468,249,Geography,328,Bachelor,95,1,1,USA
433610911,Integrated Social Studies - History,11469,384,History,109,Bachelor,58,1,1,USA
125532411,Integrated Social Studies Education,11470,843,Education,324,Bachelor,55,1,1,USA
24065611,Integrated Strategic Communication,11471,77,Communication Studies,56,Bachelor,7,1,1,USA
271734111,Integrated Studies,11472,62,Management,341,Bachelor,5,1,1,USA
271715211,Integrated Studies,11472,62,Music,152,Bachelor,28,1,1,USA
271733711,Integrated Studies,11472,491,Sciences,337,Bachelor,33,1,1,USA
271724911,Integrated Studies,11472,308,Social Studies,249,Bachelor,64,1,1,USA
271724922,Integrated Studies,11472,308,Social Studies,249,Master,64,2,2,United Kingdom
271713611,Integrated Studies,11472,59,Marketing,136,Bachelor,80,1,1,USA
271714411,Integrated Studies,11472,62,Media Studies,144,Bachelor,113,1,1,USA
735431711,Integrated Studies - Biology Emphasis,11473,275,Biology,317,Bachelor,71,1,1,USA
735532011,Integrated Studies - Chemistry Emphasis,11474,317,Chemistry,320,Bachelor,44,1,1,USA
736731311,Integrated Studies - Criminal Justice Emphasis,11475,189,Law,313,Bachelor,27,1,1,USA
735730911,Integrated Studies - Digital Design Emphasis,11476,175,Design,309,Bachelor,94,1,1,USA
736232611,Integrated Studies - Digital Film Production Emphasis,11477,161,"Film, Photography and Media",326,Bachelor,56,1,1,USA
73596811,Integrated Studies - Earth Science Emphasis,11478,98,Earth Sciences,68,Bachelor,44,1,1,USA
736129011,Integrated Studies - English Emphasis,11479,223,English,290,Bachelor,122,1,1,USA
736310911,Integrated Studies - History Emphasis,11480,385,History,109,Bachelor,58,1,1,USA
736431211,Integrated Studies - Humanities Emphasis,11481,176,Humanities,312,Bachelor,18,1,1,USA
736612611,Integrated Studies - Information Technology Emphasis,11482,185,Information Technology,126,Bachelor,13,1,1,USA
736833511,Integrated Studies - Psychology Emphasis,11483,71,Psychology,335,Bachelor,68,1,1,USA
736925011,Integrated Studies - Software Development Emphasis,11484,27,Software Engineering,250,Bachelor,17,1,1,USA
737030111,Integrated Studies - Spanish Emphasis,11485,27,Spanish,301,Bachelor,93,1,1,USA
735830911,Integrated Studies - Web Design and Development Emphasis,11486,176,Design,309,Bachelor,94,1,1,USA
365013311,Integrated Studies in Philosophy and Literature,11487,107,Literature,133,Bachelor,99,1,1,USA
194831021,Integrated Systems Engineering,11488,249,Engineering,310,Master,11,2,1,USA
1806432411,Integrated Teacher Education Core,11489,844,Education,324,Bachelor,55,1,1,USA
1719710011,Integrated Technology,11490,54,Technology,100,Bachelor,18,1,1,USA
911526325,Integrated Urban Development and Design,11491,12,Urban Studies,263,Master,104,2,5,Germany
1145931123,Integrated Water Management,11492,462,Environmental Studies,311,Master,40,2,3,Australia
10803310214,Integrated Wood Design,11493,250,Engineering,310,Master,11,2,14,Canada
637324911,Integration of Enterprise Systems,11494,187,Social Studies,249,Bachelor,64,1,1,USA
265732411,Integrative - STEM Education,11495,845,Education,324,Bachelor,55,1,1,USA
490827321,Integrative Anatomical Sciences,11496,681,Health Care,273,Master,36,2,1,USA
643531721,Integrative and Functional Nutrition,11497,276,Biology,317,Master,71,2,1,USA
176431721,Integrative Biology,11498,126,Biology,317,Master,71,2,1,USA
176431711,Integrative Biology,11498,126,Biology,317,Bachelor,71,1,1,USA
176431751,Integrative Biology,11498,126,Biology,317,Doctorate,71,5,1,USA
1764317214,Integrative Biology,11498,126,Biology,317,Master,71,2,14,Canada
176425421,Integrative Biology,11498,13,Zoology,254,Master,86,2,1,USA
170376951,Integrative Conservation and Ecology,11499,52,Ecology,69,Doctorate,121,5,1,USA
170469851,Integrative Conservation and Forestry and Natural Resources,11500,7,Forestry,98,Doctorate,122,5,1,USA
76746121,Integrative Counselling and Psychotherapy,11501,25,Counselling,61,Master,83,2,1,USA
76746122,Integrative Counselling and Psychotherapy,11501,25,Counselling,61,Master,83,2,2,United Kingdom
178422621,Integrative Genetics and Genomics,11502,21,Genetics,226,Master,96,2,1,USA
79126921,Integrative Genomics,11503,53,Ecology,69,Master,121,2,1,USA
560427321,Integrative Health and Wellbeing Coaching,11504,682,Health Care,273,Master,36,2,1,USA
210627311,Integrative Health Care Extended,11505,683,Health Care,273,Bachelor,36,1,1,USA
1458415552,Integrative Neuroscience,11506,13,Neuroscience,155,Doctorate,107,5,2,United Kingdom
234333321,Integrative Pharmacology,11507,49,Pharmacy,333,Master,61,2,1,USA
472833721,Integrative Physiology,11508,492,Sciences,337,Master,33,2,1,USA
1684727311,Integrative Physiology and Health Science,11509,684,Health Care,273,Bachelor,36,1,1,USA
335624911,Integrative Professional Studies,11510,188,Social Studies,249,Bachelor,64,1,1,USA
585617311,Integrative Public Relations,11511,10,Public Relations,173,Bachelor,100,1,1,USA
795527311,Integrative Science - Health Science,11512,685,Health Care,273,Bachelor,36,1,1,USA
265831021,"Integrative Science, Technology, Engineering and Math - i-STEM",11513,251,Engineering,310,Master,11,2,1,USA
202324911,Integrative Studies,11514,63,Social Studies,249,Bachelor,64,1,1,USA
269532411,Integrative Studies - Social Science for Education,11515,846,Education,324,Bachelor,55,1,1,USA
394822411,Integrative Studio Practice,11516,12,Fine Arts,224,Bachelor,119,1,1,USA
1271330916,Integrative Systems and Design,11517,177,Design,309,Bachelor,94,1,6,Hong Kong
1267130925,Integrative Technologies and Architectural Design Research,11518,178,Design,309,Master,94,2,5,Germany
9181337212,Inteligent Systems,11519,102,Sciences,337,Master,33,2,12,Sweden
918133715,Inteligent Systems,11519,102,Sciences,337,Bachelor,33,1,5,Germany
1434623052,Intellectual and Developmental Disabilities,11520,92,Human Science,230,Doctorate,115,5,2,United Kingdom
1434626922,Intellectual and Developmental Disabilities,11520,45,Development Studies,269,Master,119,2,2,United Kingdom
564826911,Intellectual Developmental Disabilities,11521,46,Development Studies,269,Bachelor,119,1,1,USA
1290133217,Intellectual Disability Nursing,11522,38,Nursing,332,Bachelor,79,1,7,Ireland
1290133227,Intellectual Disability Nursing,11522,38,Nursing,332,Master,79,2,7,Ireland
1416210922,Intellectual History,11523,386,History,109,Master,58,2,2,United Kingdom
271532143,Intellectual Property,11524,105,Commerce,321,Graduate Certificate/Graduate Diploma,23,4,3,Australia
271532123,Intellectual Property,11524,105,Commerce,321,Master,23,2,3,Australia
271531321,Intellectual Property,11524,31,Law,313,Master,27,2,1,USA
271531325,Intellectual Property,11524,31,Law,313,Master,27,2,5,Germany
1211931325,Intellectual Property and Competition Law,11525,190,Law,313,Master,27,2,5,Germany
1283112627,Intellectual Property and Information Technology,11526,186,Information Technology,126,Master,13,2,7,Ireland
764231321,Intellectual Property and Technology Law,11527,191,Law,313,Master,27,2,1,USA
764231327,Intellectual Property and Technology Law,11527,191,Law,313,Master,27,2,7,Ireland
1174231323,Intellectual Property Law,11528,192,Law,313,Master,27,2,3,Australia
1174231328,Intellectual Property Law,11528,192,Law,313,Master,27,2,8,Malaysia
11742313212,Intellectual Property Law,11528,192,Law,313,Master,27,2,12,Sweden
1174231322,Intellectual Property Law,11528,192,Law,313,Master,27,2,2,United Kingdom
1174231321,Intellectual Property Law,11528,192,Law,313,Master,27,2,1,USA
13560341211,Intellectual Property Management,11529,212,Management,341,Master,5,2,11,Singapore
1192833743,Intelligence,11530,493,Sciences,337,Graduate Certificate/Graduate Diploma,33,4,3,Australia
1192824923,Intelligence,11530,189,Social Studies,249,Master,64,2,3,Australia
216832221,Intelligence Analysis,11531,106,Data Science and Analytics,322,Master,1,2,1,USA
216832211,Intelligence Analysis,11531,106,Data Science and Analytics,322,Bachelor,1,1,1,USA
2168322414,Intelligence Analysis,11531,106,Data Science and Analytics,322,Graduate Certificate/Graduate Diploma,4,4,14,Canada
1205031913,Intelligence and Information Systems (Major),11532,980,Business,319,Bachelor,1,1,3,Australia
131932211,Intelligence and National Security,11533,107,Data Science and Analytics,322,Bachelor,1,1,1,USA
1722132221,Intelligence and Security Studies,11534,108,Data Science and Analytics,322,Master,1,2,1,USA
1722132211,Intelligence and Security Studies,11534,108,Data Science and Analytics,322,Bachelor,1,1,1,USA
258032211,Intelligence Studies,11535,109,Data Science and Analytics,322,Bachelor,1,1,1,USA
258032221,Intelligence Studies,11535,109,Data Science and Analytics,322,Master,1,2,1,USA
258033711,Intelligence Studies,11535,120,Sciences,337,Bachelor,33,1,1,USA
1783631321,Intelligence Studies-Capstone Option - Criminal Intelligence,11536,193,Law,313,Master,27,2,1,USA
1783734121,Intelligence Studies-Capstone Option - Intelligence Management,11537,213,Management,341,Master,5,2,1,USA
1188132223,Intelligence- International Relations,11538,110,Data Science and Analytics,322,Master,1,2,3,Australia
1187332123,Intelligence- International Trade and Commerce Law,11539,138,Commerce,321,Master,23,2,3,Australia
1191331323,Intelligence- Law,11540,194,Law,313,Master,27,2,3,Australia
1192417223,Intelligence- Public and Social Policy,11541,12,Public Policy,172,Master,99,2,3,Australia
1188232223,Intelligence- Security and Strategic Studies,11542,111,Data Science and Analytics,322,Master,1,2,3,Australia
