Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
Northwestern University vs University of Southern California,2,https://collegedunia.com/comparison/1287-northwestern-university-vs-1552-university-of-southern-california,,,,,,,,,,,,,15637,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Northwestern University vs University of Utah,1,https://collegedunia.com/comparison/1287-northwestern-university-vs-1966-university-of-utah,,,,,,,,,,,,,15638,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Northwestern vs UIUC,2,https://collegedunia.com/comparison/1287-northwestern-university-vs-2141-university-of-illinois---urbana-champaign,,,,,,,,,,,,,15639,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
NYU vs Columbia University,3,https://collegedunia.com/comparison/1713-new-york-university-vs-1711-columbia-university,25,https://studyabroad.shiksha.com/usa/universities/new-york-university,,,,,,,,,,,15640,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
NYU vs Cornell,3,https://collegedunia.com/comparison/1713-new-york-university-vs-1452-cornell-university,,,,,,,,,,,,,15641,Study_Abroad,20,Comparison,,Study_Abroad-Part_2
NYU vs Harvard,3,https://collegedunia.com/comparison/1713-new-york-university-vs-1090-harvard-university,,,,,,,,,,,,,15642,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
NYU vs Michigan,2,https://collegedunia.com/comparison/1713-new-york-university-vs-921-university-of-michigan,,,,,,,,,,,,,15643,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
NYU vs UCLA,2,https://collegedunia.com/comparison/1713-new-york-university-vs-1551-university-of-california,,,,,,,,,,,,,15644,Study_Abroad,30,Comparison,,Study_Abroad-Part_2
NYU vs University of Toronto,1,https://collegedunia.com/comparison/1713-new-york-university-vs-104-university-of-toronto,45,https://studyabroad.shiksha.com/exams/gmat/cut-off,,,,,,,,,,,15645,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
Ohio State University vs Northwestern University,3,https://collegedunia.com/comparison/1187-ohio-state-university-vs-1287-northwestern-university,,,,,,,,,,,,,15646,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Ohio State University vs Pennsylvania State University,1,https://collegedunia.com/comparison/1187-ohio-state-university-vs-2139-pennsylvania-state-university,15,https://studyabroad.shiksha.com/usa/universities/pennsylvania-state-university-university-park,,,,,,,,,,,15647,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Ohio State University vs Purdue University,3,https://collegedunia.com/comparison/1187-ohio-state-university-vs-2187-purdue-university,24,https://studyabroad.shiksha.com/usa/universities/ohio-state-university,,,,,,,,,,,15648,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Ohio State University vs University of Maryland,3,https://collegedunia.com/comparison/1187-ohio-state-university-vs-1177-university-of-maryland,92,https://studyabroad.shiksha.com/usa/universities/ohio-state-university,,,,,,,,,,,15649,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Princeton University vs Darthmouth College,2,https://collegedunia.com/comparison/1873-princeton-university-vs-1391-dartmouth-college,71,https://studyabroad.shiksha.com/ivy-league-universities-what-is-all-the-hype-about-articlepage-51,,,,,,,,,,,15650,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Princeton vs Chicago,1,https://collegedunia.com/comparison/1873-princeton-university-vs-1129-the-university-of-chicago,,,,,,,,,,,,,15651,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Princeton vs Columbia,3,https://collegedunia.com/comparison/1873-princeton-university-vs-1711-columbia-university,,,,,,,,,,,,,15652,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
Princeton vs Cornell,3,https://collegedunia.com/comparison/1873-princeton-university-vs-1452-cornell-university,,,,,,,,,,,,,15653,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
Princeton vs Harvard,5,https://collegedunia.com/comparison/1873-princeton-university-vs-1090-harvard-university,,,,,,,,,,,,,15654,Study_Abroad,50,Comparison,,Study_Abroad-Part_2
Princeton vs MIT,2,https://collegedunia.com/comparison/1873-princeton-university-vs-1087-massachusetts-institute-of-technology,,,,,,,,,,,,,15655,Study_Abroad,30,Comparison,,Study_Abroad-Part_2
Princeton vs Stanford,1,https://collegedunia.com/comparison/1873-princeton-university-vs-2074-stanford-university,,,57,https://www.careers360.com/question-how-to-get-admission-in-harvard-stanfordprinceton-university-in-post-graduation-degree-in-information-technologyi-am-indian-student,,,,,,,,,15656,Study_Abroad,20,Comparison,,Study_Abroad-Part_2
Princeton vs University of Pennsylvania,3,https://collegedunia.com/comparison/1873-princeton-university-vs-1822-university-of-pennsylvania,39,https://studyabroad.shiksha.com/usa/universities/princeton-university,,,,,,,,,,,15657,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
queen mary university of london vs manchester university,1,https://collegedunia.com/comparison/843-queen-mary-vs-855-university-of-manchester,16,https://studyabroad.shiksha.com/uk/universities/queen-mary-university-of-london/bsc-in-business-management,,,,,,,13,https://leverageedu.com/blog/queen-mary-university-of-london-rankings/,,,15658,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
queen mary university of london vs ucl,1,https://collegedunia.com/comparison/843-queen-mary-vs-846-university-college-london,10,https://studyabroad.shiksha.com/uk/universities/queen-mary-university-of-london,,,55,https://www.collegedekho.com/united-kingdom/queen-mary-university-of-london/,,,,,,,15659,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Queen University vs University of Newcastle,1,https://collegedunia.com/comparison/47-queens-university-vs-611-university-of-newcastle,8,https://studyabroad.shiksha.com/uk/universities/queen-s-university-belfast,,,,,,,,,,,15660,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Queen's university vs mcgill,1,https://collegedunia.com/comparison/47-queens-university-vs-39-mcgill-university,14,https://studyabroad.shiksha.com/canada/universities/mcgill-university,,,,,,,,,,,15661,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
Queen's university vs mcmaster,1,https://collegedunia.com/comparison/47-queens-university-vs-40-mcmaster-university,18,https://studyabroad.shiksha.com/canada/universities/queen-s-university,,,,,,,,,,,15662,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Queen's university vs simon fraser,1,https://collegedunia.com/comparison/47-queens-university-vs-54-simon-fraser-university,13,https://studyabroad.shiksha.com/canada/universities/simon-fraser-university,,,74,https://www.collegedekho.com/ae/canada/simon-fraser-university/,,,,,,,15663,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Queen's University vs U of T,1,https://collegedunia.com/comparison/47-queens-university-vs-104-university-of-toronto,12,https://studyabroad.shiksha.com/canada/universities/university-of-toronto,73,https://www.careers360.com/question-iim-bangalore-vs-uoft-canada-which-is-best-for-mba-and-why,,,,,,,,,15664,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Queen's University vs University of British Columbia,1,https://collegedunia.com/comparison/47-queens-university-vs-64-university-of-british-columbia,15,https://studyabroad.shiksha.com/canada/universities/university-of-british-columbia,,,,,,,74,https://leverageedu.com/universities/queen's-university,,,15665,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Queen's University vs University of British Columbia,2,https://collegedunia.com/comparison/47-queens-university-vs-64-university-of-british-columbia,15,https://studyabroad.shiksha.com/canada/universities/university-of-british-columbia,,,,,,,74,https://leverageedu.com/universities/queen's-university,,,15665,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Queen's University vs University of British Columbia,3,https://collegedunia.com/comparison/105-university-of-victoria-vs-47-queens-university,15,https://studyabroad.shiksha.com/canada/universities/university-of-british-columbia,,,,,,,74,https://leverageedu.com/universities/queen's-university,,,15665,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Queen's university vs university of alberta,1,https://collegedunia.com/comparison/47-queens-university-vs-9-university-of-alberta,54,https://studyabroad.shiksha.com/canada/universities/mcgill-university,,,,,,,59,https://leverageedu.com/blog/btech-in-canada/,,,15666,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Queen's University vs University of Ottawa,1,https://collegedunia.com/comparison/47-queens-university-vs-95-university-of-ottawa,17,https://studyabroad.shiksha.com/canada/universities/queen-s-university,,,,,,,,,,,15667,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Queen's University vs University of Ottawa,2,https://collegedunia.com/comparison/47-queens-university-vs-95-university-of-ottawa,17,https://studyabroad.shiksha.com/canada/universities/queen-s-university,,,,,,,,,,,15667,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Queen's university vs university of waterloo,1,https://collegedunia.com/comparison/47-queens-university-vs-11-university-of-waterloo,20,https://studyabroad.shiksha.com/canada/universities/queen-s-university,,,83,https://www.collegedekho.com/canada/university-of-waterloo/,,,,,,,15668,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Queensland University of Technology vs University of Queensland,1,https://collegedunia.com/comparison/595-queensland-university-of-technology-vs-596-university-of-queensland,5,https://studyabroad.shiksha.com/australia/universities/queensland-university-of-technology,,,,,,,,,,,15669,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
rwth aachen university vs tum,1,https://collegedunia.com/comparison/627-rwth-aachen-university-vs-691-technical-university-munich,25,https://studyabroad.shiksha.com/germany/universities/technical-university-of-munich,69,https://www.careers360.com/question-how-to-get-into-rwth-achen-or-tu-munich-through-gate-for-ms-in-in-csinformatics,,,,,,,58,https://admission.buddy4study.com/study-abroad/study-electrical-engineering-in-germany,15670,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
ryerson university vs concordia university,1,https://collegedunia.com/comparison/52-ryerson-university-vs-3-concordia-university,23,https://studyabroad.shiksha.com/canada/universities/ryerson-university/master-of-applied-science-masc-in-civil-engineering,,,19,https://www.collegedekho.com/canada/ryerson-university/,,,70,https://leverageedu.com/blog/low-cost-mba-in-canada/,,,15671,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Ryerson University vs Dalhousie University,1,https://collegedunia.com/comparison/52-ryerson-university-vs-22-dalhousie-university,18,https://studyabroad.shiksha.com/canada/universities/ryerson-university/master-of-engineering-meng-in-chemical-engineering,,,,,,,,,,,15672,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Ryerson University vs Duke University,1,https://collegedunia.com/comparison/52-ryerson-university-vs-1259-duke-university,,,,,,,,,,,,,15673,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Ryerson University vs University of Waterloo,1,https://collegedunia.com/comparison/52-ryerson-university-vs-11-university-of-waterloo,26,https://studyabroad.shiksha.com/canada/universities/ryerson-university,,,,,,,,,,,15674,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Simon Fraser University vs Concordia University,1,https://collegedunia.com/comparison/54-simon-fraser-university-vs-3-concordia-university,23,https://studyabroad.shiksha.com/canada/universities/simon-fraser-university/executive-mba,,,63,https://www.collegedekho.com/study-abroad/articles/top-universities-in-canada-to-study-ms-in-computer-science/,,,,,,,15675,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Simon Fraser University vs McGill University,1,https://collegedunia.com/comparison/54-simon-fraser-university-vs-39-mcgill-university,42,https://studyabroad.shiksha.com/universities-offering-artificial-intelligence-course-in-canada-articlepage-2063,,,,,,,,,,,15676,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Simon Fraser University vs University of Alberta,1,https://collegedunia.com/comparison/54-simon-fraser-university-vs-9-university-of-alberta,42,https://studyabroad.shiksha.com/exams/gmat/average-scores-across-top-canada-universities,,,96,https://www.collegedekho.com/ae/canada/simon-fraser-university/,,,69,https://leverageedu.com/blog/artificial-intelligence-course-in-canada/,,,15677,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Simon Fraser University vs University of Alberta,2,https://collegedunia.com/comparison/54-simon-fraser-university-vs-9-university-of-alberta,42,https://studyabroad.shiksha.com/exams/gmat/average-scores-across-top-canada-universities,,,96,https://www.collegedekho.com/ae/canada/simon-fraser-university/,,,69,https://leverageedu.com/blog/artificial-intelligence-course-in-canada/,,,15677,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Simon Fraser University vs University of Alberta,3,https://collegedunia.com/comparison/10-university-of-calgary-vs-54-simon-fraser-university,42,https://studyabroad.shiksha.com/exams/gmat/average-scores-across-top-canada-universities,,,96,https://www.collegedekho.com/ae/canada/simon-fraser-university/,,,69,https://leverageedu.com/blog/artificial-intelligence-course-in-canada/,,,15677,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Simon Fraser University vs University of Waterloo,1,https://collegedunia.com/comparison/54-simon-fraser-university-vs-11-university-of-waterloo,16,https://ask.shiksha.com/which-is-better-for-engineering-university-of-waterloo-or-simon-fraser-university-qna-1846936,,,,,,,,,,,15678,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Stanford University vs Harvard,2,https://collegedunia.com/comparison/2074-stanford-university-vs-1090-harvard-university,43,https://studyabroad.shiksha.com/usa/universities/harvard-university,,,37,https://www.collegedekho.com/study-abroad/articles/the-world-university-rankings-by-subject/,,,,,,,15679,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
Stanford University vs University of Southern California,2,https://collegedunia.com/comparison/2074-stanford-university-vs-1552-university-of-southern-california,37,https://studyabroad.shiksha.com/usa/universities/stanford-university,,,,,,,,,,,15680,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Stanford vs NYU,1,https://collegedunia.com/comparison/2074-stanford-university-vs-1713-new-york-university,35,https://studyabroad.shiksha.com/usa/universities/new-york-university,,,,,,,,,,,15681,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
Stanford university vs Oxford university,3,https://collegedunia.com/comparison/2074-stanford-university-vs-865-university-of-oxford,23,https://studyabroad.shiksha.com/usa/universities/stanford-university,,,,,,,66,https://leverageedu.com/blog/how-to-get-into-stanford/,,,15682,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
Stevens Institute of Technology vs NYU,2,https://collegedunia.com/comparison/1419-stevens-institute-of-technology-vs-1713-new-york-university,49,https://studyabroad.shiksha.com/usa/universities/new-york-university,,,,,,,,,,,15683,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Stevens Institute of Technology vs Georgia Tech,2,https://collegedunia.com/comparison/1419-stevens-institute-of-technology-vs-942-georgia-institute-of-technology,62,https://studyabroad.shiksha.com/usa/universities/stevens-institute-of-technology/m-s-in-cybersecurity,,,,,,,,,,,15684,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Stevens Institute of Technology vs MIT,2,https://collegedunia.com/comparison/1419-stevens-institute-of-technology-vs-1087-massachusetts-institute-of-technology,,,,,,,,,,,,,15685,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
Stevens Institute of Technology vs Northeastern University,2,https://collegedunia.com/comparison/1419-stevens-institute-of-technology-vs-1020-northeastern-university,23,https://studyabroad.shiksha.com/usa/universities/stevens-institute-of-technology/m-s-in-management,,,,,,,,,,,15686,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
Stevens Institute of Technology vs Rutgers,3,https://collegedunia.com/comparison/1419-stevens-institute-of-technology-vs-1695-rutgers-university---new-jersey,23,https://studyabroad.shiksha.com/usa/universities/rutgers-university,,,,,,,,,,,15687,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
Syracuse University vs Penn State,3,https://collegedunia.com/comparison/2091-syracuse-university-vs-2139-pennsylvania-state-university,,,,,,,,,,,,,15688,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
Syracuse University vs Rutgers,1,https://collegedunia.com/comparison/2091-syracuse-university-vs-1695-rutgers-university---new-jersey,70,https://studyabroad.shiksha.com/usa/universities/syracuse-university,,,,,,,,,,,15689,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
Syracuse University vs University of Massachusetts - Amherst,3,https://collegedunia.com/comparison/2091-syracuse-university-vs-907-university-of-massachusetts,,,,,,,,,,,,,15690,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Syracuse University vs Cornell university,2,https://collegedunia.com/comparison/2091-syracuse-university-vs-1452-cornell-university,66,https://studyabroad.shiksha.com/usa/universities/syracuse-university,,,,,,,,,,,15691,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
Syracuse vs Duke,42,https://collegedunia.com/comparison/2091-syracuse-university-vs-1259-duke-university,,,,,,,,,,,,,15692,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
Syracuse vs Northeastern,2,https://collegedunia.com/comparison/2091-syracuse-university-vs-1020-northeastern-university,,,,,,,,,,,,,15693,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
tu dresden vs tu munich,1,https://collegedunia.com/comparison/648-technical-university-dresden-vs-691-technical-university-munich,11,https://studyabroad.shiksha.com/germany/universities/dresden-university-of-technology,,,,,,,,,,,15694,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
TU Munich vs TU Berlin,1,https://collegedunia.com/comparison/691-technical-university-munich-vs-633-technical-university-berlin,11,https://studyabroad.shiksha.com/germany/universities/technical-university-of-munich,,,29,https://www.collegedekho.com/germany/technical-university-of-berlin/,,,,,,,15695,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
TU Munich vs TU Berlin,2,https://collegedunia.com/comparison/691-technical-university-munich-vs-633-technical-university-berlin,11,https://studyabroad.shiksha.com/germany/universities/technical-university-of-munich,,,29,https://www.collegedekho.com/germany/technical-university-of-berlin/,,,,,,,15695,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
TU Munich vs TU Berlin,3,https://collegedunia.com/comparison/631-free-university-of-berlin-vs-691-technical-university-munich,11,https://studyabroad.shiksha.com/germany/universities/technical-university-of-munich,,,29,https://www.collegedekho.com/germany/technical-university-of-berlin/,,,,,,,15695,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
Technical University Munich vs massachusetts institute of technology,1,https://collegedunia.com/comparison/691-technical-university-munich-vs-1087-massachusetts-institute-of-technology,22,https://studyabroad.shiksha.com/top-ms-colleges-in-abroad-abroadranking33,,,,,,,,,,,15696,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
UBC vs SFU,1,https://collegedunia.com/comparison/64-university-of-british-columbia-vs-54-simon-fraser-university,20,https://studyabroad.shiksha.com/canada/universities/simon-fraser-university,,,,,,,,,,,15697,Study_Abroad,20,Comparison,,Study_Abroad-Part_2
UBC Vs University of Melbourne,1,"https://collegedunia.com/comparison/64-university-of-british-columbia-vs-609-university-of-melbourne#:~:text=UBC%20ranks%20higher%20for%20engineering,%2C%20Business%20and%20Management%2C%20medicine.&text=The%20average%20cost%20of%20study,salaries%20as%20compared%20to%20UBC.",44,https://www.shiksha.com/teaching-education/articles/ubc-coursera-to-offer-free-online-courses-blogId-5431,,,,,,,,,,,15698,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
UBC Vs University of Melbourne,2,"https://collegedunia.com/comparison/64-university-of-british-columbia-vs-609-university-of-melbourne#:~:text=UBC%20ranks%20higher%20for%20engineering,%2C%20Business%20and%20Management%2C%20medicine.&text=The%20average%20cost%20of%20study,salaries%20as%20compared%20to%20UBC.",44,https://www.shiksha.com/teaching-education/articles/ubc-coursera-to-offer-free-online-courses-blogId-5431,,,,,,,,,,,15698,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
UBC vs University of Toronto,1,https://collegedunia.com/comparison/64-university-of-british-columbia-vs-104-university-of-toronto,14,https://studyabroad.shiksha.com/canada/universities/university-of-british-columbia,,,,,,,,,,,15699,Study_Abroad,20,Comparison,,Study_Abroad-Part_2
UBC vs University of Washington,1,https://collegedunia.com/comparison/64-university-of-british-columbia-vs-2096-university-of-washington,,,,,,,,,,,,,15700,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
UC Berkeley vs Georgia Tech,1,https://collegedunia.com/comparison/982-university-of-california-vs-942-georgia-institute-of-technology,,,,,,,,,,,,,15701,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
UC Berkeley vs Harvard,2,https://collegedunia.com/comparison/982-university-of-california-vs-1090-harvard-university,,,,,72,https://www.collegedekho.com/study-abroad/news/qs-usa-university-rankings-top-10/,,,,,,,15702,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
UC Berkeley vs Stanford,4,https://collegedunia.com/comparison/982-university-of-california-vs-2074-stanford-university,60,https://studyabroad.shiksha.com/usa/universities/university-of-california-berkeley-campus,,,,,,,,,,,15703,Study_Abroad,30,Comparison,,Study_Abroad-Part_2
UCL vs LSE,4,https://collegedunia.com/comparison/846-university-college-london-vs-839-london-school-of-economics-and-political-science,20,https://studyabroad.shiksha.com/uk/universities/london-school-of-economics-and-political-science,,,,,,,,,,,15704,Study_Abroad,40,Comparison,,Study_Abroad-Part_2
ucl vs University of East London,1,https://collegedunia.com/comparison/846-university-college-london-vs-847-university-of-east-london,4,https://studyabroad.shiksha.com/uk/universities/university-of-east-london,,,,,,,,,,,15705,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
ucl vs Oxford University,3,https://collegedunia.com/comparison/846-university-college-london-vs-865-university-of-oxford,23,https://studyabroad.shiksha.com/uk/universities/university-of-oxford,,,,,,,,,,,15706,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
ucl vs university of st andrews,1,https://collegedunia.com/comparison/846-university-college-london-vs-872-university-of-st-andrews,69,https://studyabroad.shiksha.com/uk/universities/university-of-st-andrews,,,,,,,,,,,15707,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
ucl vs warwick,3,https://collegedunia.com/comparison/846-university-college-london-vs-805-university-of-warwick,11,https://studyabroad.shiksha.com/uk/universities/university-of-warwick,,,,,,,,,,,15708,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
UCLA vs Caltech,1,https://collegedunia.com/comparison/1551-university-of-california-vs-1813-california-institute-of-technology,,,,,,,,,,,,,15709,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
UCLA vs Georgia Tech,1,https://collegedunia.com/comparison/1551-university-of-california-vs-942-georgia-institute-of-technology,,,,,,,,,,,,,15710,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
UCLA vs Purdue University,2,https://collegedunia.com/comparison/1551-university-of-california-vs-2187-purdue-university,,,,,,,,,,,,,15711,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
UCLA vs Stanford,3,https://collegedunia.com/comparison/1551-university-of-california-vs-2074-stanford-university,,,,,,,,,,,,,15712,Study_Abroad,20,Comparison,,Study_Abroad-Part_2
UCLA vs University of Illinois,1,https://collegedunia.com/comparison/1551-university-of-california-vs-2141-university-of-illinois---urbana-champaign,,,,,,,,,,,,,15713,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
UCLA vs Yale,1,https://collegedunia.com/comparison/1551-university-of-california-vs-1699-yale-university,,,,,,,,,,,,,15714,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
University of Michigan vs Ohio State,6,https://collegedunia.com/comparison/921-university-of-michigan-vs-1187-ohio-state-university,,,,,,,,,,,,,15715,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
University at Buffalo vs Penn State,1,https://collegedunia.com/comparison/1078-university-at-buffalo-vs-2139-pennsylvania-state-university,,,,,,,,,,,,,15716,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
University at Buffalo vs Rutgers,1,https://collegedunia.com/comparison/1078-university-at-buffalo-vs-1695-rutgers-university---new-jersey,21,https://studyabroad.shiksha.com/usa/universities/rutgers-university,,,,,,,,,,,15717,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
University at Buffalo vs Syracuse,1,https://collegedunia.com/comparison/1078-university-at-buffalo-vs-2091-syracuse-university,28,https://studyabroad.shiksha.com/usa/universities/syracuse-university,,,,,,,,,,,15718,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
University at Buffalo vs Temple,1,https://collegedunia.com/comparison/1078-university-at-buffalo-vs-1823-temple-university,31,https://studyabroad.shiksha.com/usa/universities/temple-university,,,,,,,,,,,15719,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
University at Buffalo vs University of Arizona,1,https://collegedunia.com/comparison/1078-university-at-buffalo-vs-2127-university-of-arizona,21,https://studyabroad.shiksha.com/usa/universities/university-at-buffalo,,,,,,,,,,,15720,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
University of Adelaide vs Monash University,1,https://collegedunia.com/comparison/590-university-of-adelaide-vs-606-monash-university,21,https://studyabroad.shiksha.com/australia/universities/the-university-of-adelaide,,,,,,,64,https://leverageedu.com/blog/mbbs-in-australia/,,,15721,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
University of Adelaide vs Monash University,2,https://collegedunia.com/comparison/590-university-of-adelaide-vs-606-monash-university,21,https://studyabroad.shiksha.com/australia/universities/the-university-of-adelaide,,,,,,,64,https://leverageedu.com/blog/mbbs-in-australia/,,,15721,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
University of Adelaide vs RMIT,1,https://collegedunia.com/comparison/590-university-of-adelaide-vs-607-rmit-university,22,https://studyabroad.shiksha.com/australia/universities/the-university-of-adelaide,,,,,,,71,https://leverageedu.com/blog/architecture-schools-in-australia/,,,15722,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
University of Adelaide vs University of South Australia,1,https://collegedunia.com/comparison/590-university-of-adelaide-vs-591-university-of-south-australia,9,https://studyabroad.shiksha.com/australia/universities/the-university-of-adelaide,,,,,,,,,,,15723,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
University of Adelaide vs UQ/University of Queensland,1,https://collegedunia.com/comparison/590-university-of-adelaide-vs-596-university-of-queensland,8,https://studyabroad.shiksha.com/australia/universities/the-university-of-queensland,,,,,,,,,,,15724,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
university of alberta vs concordia university,1,https://collegedunia.com/comparison/9-university-of-alberta-vs-3-concordia-university,22,https://studyabroad.shiksha.com/canada/universities/concordia-university,,,,,,,,,,,15725,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
University of Alberta vs McGill,1,https://collegedunia.com/comparison/9-university-of-alberta-vs-39-mcgill-university,13,https://studyabroad.shiksha.com/canada/universities/mcgill-university,,,,,,,,,,,15726,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
University of Alberta vs University of Ottawa,1,https://collegedunia.com/comparison/9-university-of-alberta-vs-95-university-of-ottawa,15,https://studyabroad.shiksha.com/canada/universities/university-of-alberta,,,,,,,49,https://leverageedu.com/blog/top-10-colleges-in-canada/,,,15727,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
University of Alberta vs Toronto,1,https://collegedunia.com/comparison/9-university-of-alberta-vs-104-university-of-toronto,22,https://studyabroad.shiksha.com/canada/universities/university-of-alberta,,,,,,,,,,,15728,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
University of Alberta vs UBC,1,https://collegedunia.com/comparison/9-university-of-alberta-vs-64-university-of-british-columbia,19,https://studyabroad.shiksha.com/canada/universities/university-of-british-columbia,,,,,,,,,,,15729,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
University of Alberta vs University of Manitoba,1,https://collegedunia.com/comparison/9-university-of-alberta-vs-90-university-of-manitoba,25,https://studyabroad.shiksha.com/canada/universities/university-of-alberta/master-of-public-health-mph,,,,,,,,,,,15730,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
University of Alberta vs University of Manitoba,2,https://collegedunia.com/comparison/9-university-of-alberta-vs-90-university-of-manitoba,25,https://studyabroad.shiksha.com/canada/universities/university-of-alberta/master-of-public-health-mph,,,,,,,,,,,15730,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
University of Alberta vs University of Manitoba,3,https://collegedunia.com/comparison/10-university-of-calgary-vs-90-university-of-manitoba,25,https://studyabroad.shiksha.com/canada/universities/university-of-alberta/master-of-public-health-mph,,,,,,,,,,,15730,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
